fixture_id,mkt_over25_prob
1380886,0.695067264573991
1380884,0.48684210526315796
1380885,0.625
1380883,0.695067264573991
1380881,0.5263157894736842
1380882,0.6728971962616822
1380877,0.48684210526315796
1380880,0.6372549019607844
1380878,0.6372549019607844
1380879,0.5459317585301837
1380875,0.5263157894736842
1380876,0.5628272251308901
1380874,0.5813953488372093
1380873,0.695067264573991
1380868,0.625
1380870,0.5994897959183673
1380871,0.7188160676532769
1380872,0.5526315789473685
1380867,0.5526315789473685
1380869,0.6106870229007634
1376257,0.5813953488372093
1213746,0.7619047619047619
1375839,0.6106870229007634
1213742,0.5628272251308901
1213745,0.6728971962616822
1213739,0.7291666666666667
1213744,0.695067264573991
1213738,0.695067264573991
1213743,0.5526315789473685
1213737,0.5263157894736842
1213736,0.8415147265077139
1213734,0.6521739130434782
1213730,0.513157894736842
1213731,0.5526315789473685
1213732,0.5994897959183673
1213735,0.5897435897435896
1213720,0.6728971962616822
1213733,0.7749077490774907
1213729,0.5459317585301837
1213722,0.513157894736842
1213726,0.5994897959183673
1213724,0.695067264573991
1213723,0.5813953488372093
1213721,0.5714285714285715
1213725,0.5
1213714,0.5526315789473685
1213716,0.7749077490774907
1213728,0.513157894736842
1213717,0.5263157894736842
1213727,0.6372549019607844
1213713,0.5994897959183673
1213719,0.5459317585301837
1213703,0.6106870229007634
1213718,0.5526315789473685
1213702,0.5994897959183673
1213710,0.5628272251308901
1213715,0.5897435897435896
1213706,0.7188160676532769
1213705,0.43717277486910994
1213708,0.48684210526315796
1213707,0.6728971962616822
1213709,0.6106870229007634
1213704,0.6106870229007634
1213701,0.5897435897435896
1213693,0.47368421052631576
1213695,0.5263157894736842
1213698,0.5459317585301837
1213711,0.5994897959183673
1213712,0.5813953488372093
1213700,0.5628272251308901
1213699,0.783001808318264
1213694,0.5459317585301837
1213697,0.5628272251308901
1213696,0.5994897959183673
1213684,0.6521739130434782
1213687,0.5813953488372093
1213688,0.5714285714285715
1213692,0.5459317585301837
1213689,0.5897435897435896
1213685,0.47368421052631576
1213690,0.5526315789473685
1213686,0.5263157894736842
